Frame Rate:,25.0000000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1,00:00:00.040,0.32808641975308644,0.5800231481481481,0.1338888888888889,0.27034722222222224
2,00:00:00.080,0.7631790123456791,0.7822222222222223,0.6424074074074074,0.8649074074074075
3,00:00:00.120,0.9758256172839506,0.6762731481481481,1.0890046296296296,1.162199074074074
4,00:00:00.160,1.0355555555555556,0.8634027777777777,1.0677777777777777,1.175486111111111
5,00:00:00.200,1.1865817901234568,0.7366203703703704,1.4146296296296297,1.4084953703703704
6,00:00:00.240,1.3814197530864198,1.029236111111111,1.5461805555555554,1.5688425925925926
7,00:00:00.280,1.4179398148148146,1.2177546296296295,1.4494675925925926,1.5865972222222222
8,00:00:00.320,1.054182098765432,0.7590277777777777,1.1053009259259259,1.2982175925925925
9,00:00:00.360,0.8663271604938272,0.6890740740740741,0.8521064814814815,1.057800925925926
10,00:00:00.400,0.6743364197530864,0.6563657407407407,0.5506018518518518,0.8160416666666667
11,00:00:00.440,0.6501543209876544,0.5962962962962963,0.560324074074074,0.7938425925925926
12,00:00:00.480,3.371751543209877,5.751018518518518,1.3570833333333334,3.007152777777778
13,00:00:00.520,0.8530709876543211,0.8619444444444444,0.7033333333333334,0.9939351851851852
14,00:00:00.560,0.8236805555555556,0.7436574074074074,0.7108333333333333,1.016550925925926
15,00:00:00.600,1.312878086419753,1.4393518518518518,1.0809953703703703,1.418287037037037
16,00:00:00.640,1.4878626543209876,1.2292592592592593,1.6274305555555555,1.6068981481481481
17,00:00:00.680,1.4740895061728396,1.083611111111111,1.7012037037037038,1.6374537037037038
18,00:00:00.720,1.2323765432098766,1.0627314814814814,1.2543287037037036,1.3800694444444443
19,00:00:00.760,0.9850462962962964,0.6830324074074074,1.0736574074074074,1.198449074074074
20,00:00:00.800,1.0022916666666666,0.9274537037037037,0.9332870370370371,1.1461342592592592
21,00:00:00.840,0.9947762345679013,0.7307175925925926,1.0978009259259258,1.1558101851851852
22,00:00:00.880,0.8356635802469136,0.6748842592592592,0.8234027777777778,1.0087037037037037
23,00:00:00.920,0.8754706790123458,0.7407870370370371,0.9124305555555555,0.9731944444444445
24,00:00:00.960,3.9574768518518515,6.636226851851852,1.7837731481481482,3.4524305555555554
25,00:00:01.000,1.1812731481481482,1.3673148148148149,0.9852777777777778,1.1912268518518518
26,00:00:01.040,0.7524922839506173,0.7334490740740741,0.673587962962963,0.8504398148148148
27,00:00:01.080,0.6493595679012346,0.5709027777777778,0.622662037037037,0.7545138888888889
28,00:00:01.120,0.7415277777777778,0.8219907407407407,0.603287037037037,0.7993055555555556
29,00:00:01.160,0.8063117283950617,0.9028240740740741,0.700925925925926,0.8151851851851852
30,00:00:01.200,0.697716049382716,0.792037037037037,0.5255787037037037,0.7755324074074074
31,00:00:01.240,0.5626388888888889,0.4610185185185185,0.5300694444444445,0.6968287037037038
32,00:00:01.280,0.4492746913580247,0.4295601851851852,0.39113425925925926,0.5271296296296296
33,00:00:01.320,0.42661265432098766,0.40493055555555557,0.37831018518518517,0.49659722222222225
34,00:00:01.360,0.38314814814814807,0.3767361111111111,0.3405787037037037,0.43212962962962964
35,00:00:01.400,0.40933641975308643,0.4467361111111111,0.3387962962962963,0.44247685185185187
36,00:00:01.440,2.8544907407407405,4.870347222222223,1.1231944444444444,2.5699305555555556
37,00:00:01.480,0.692692901234568,0.9824768518518519,0.4035648148148148,0.692037037037037
38,00:00:01.520,0.5084182098765432,0.6372685185185185,0.37298611111111113,0.515
39,00:00:01.560,0.38412037037037033,0.38219907407407405,0.3401388888888889,0.4300231481481481
40,00:00:01.600,0.28609567901234567,0.31983796296296296,0.22418981481481481,0.31425925925925924
41,00:00:01.640,0.2727469135802469,0.27956018518518516,0.23125,0.30743055555555554
