Frame Rate:,25.0000000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1,00:00:00.040,0.3743941695601852,0.2588433159722222,0.3134223090277778,0.5509168836805556
2,00:00:00.080,0.2770091869212963,0.2103949652777778,0.22935655381944445,0.3912760416666667
3,00:00:00.120,0.5313765914351852,0.4476182725694444,0.414794921875,0.7317165798611112
4,00:00:00.160,0.3935637297453704,0.3669704861111111,0.3169216579861111,0.4967990451388889
5,00:00:00.200,0.5383843315972222,0.4976671006944444,0.41357421875,0.7039116753472222
6,00:00:00.240,0.6598940248842592,0.677001953125,0.4724392361111111,0.8302408854166666
7,00:00:00.280,0.5116192853009259,0.5075954861111112,0.4026150173611111,0.6246473524305556
8,00:00:00.320,0.6942907262731483,0.6620279947916666,0.5662163628472222,0.8546278211805556
9,00:00:00.360,0.8983922887731483,0.724365234375,0.8811848958333334,1.0896267361111112
10,00:00:00.400,1.820583767361111,1.5068359375,1.9534505208333333,2.00146484375
11,00:00:00.440,1.3085847077546295,1.3208550347222223,1.2438693576388888,1.3610297309027777
12,00:00:00.480,2.6640986689814814,2.2125379774305554,2.2474229600694446,3.5323350694444446
13,00:00:00.520,1.0508897569444444,0.911376953125,0.9566243489583334,1.28466796875
14,00:00:00.560,1.0050365306712963,0.9659016927083334,0.8655056423611112,1.1837022569444444
15,00:00:00.600,1.3660210503472223,1.2330729166666667,1.2672254774305556,1.5977647569444444
16,00:00:00.640,0.5963722511574074,0.5787760416666666,0.530029296875,0.6803114149305556
17,00:00:00.680,0.5674551504629629,0.4965006510416667,0.5232747395833334,0.6825900607638888
18,00:00:00.720,0.6986310040509259,0.5909830729166666,0.6241861979166666,0.8807237413194444
19,00:00:00.760,0.9120008680555555,0.8343370225694444,0.8133138020833334,1.0883517795138888
20,00:00:00.800,1.6583839699074074,1.1644422743055556,1.6495496961805556,2.161159939236111
21,00:00:00.840,0.899631076388889,0.7773166232638888,0.8148328993055556,1.1067437065972223
22,00:00:00.880,1.0064561631944444,0.9363606770833334,0.9407552083333334,1.1422526041666667
23,00:00:00.920,1.1123860677083333,1.0356716579861112,1.06201171875,1.2394748263888888
24,00:00:00.960,2.847800925925926,2.264621310763889,2.4752061631944446,3.8035753038194446
25,00:00:01.000,1.7486436631944446,1.4334038628472223,1.6960177951388888,2.1165093315972223
26,00:00:01.040,0.9868344907407408,0.873046875,0.871826171875,1.2156304253472223
27,00:00:01.080,0.8814923321759259,0.7981770833333334,0.734375,1.1119249131944444
28,00:00:01.120,0.9056441695601851,0.7708875868055556,0.7580837673611112,1.1879611545138888
29,00:00:01.160,0.9076877170138888,0.833740234375,0.7413736979166666,1.14794921875
30,00:00:01.200,1.6851851851851851,1.2847493489583333,1.5086263020833333,2.262179904513889
31,00:00:01.240,1.0351291232638888,0.9413791232638888,0.8515625,1.3124457465277777
32,00:00:01.280,0.9171187789351851,0.7934299045138888,0.7220594618055556,1.2358669704861112
33,00:00:01.320,0.8155562789351851,0.8088107638888888,0.5729709201388888,1.0648871527777777
34,00:00:01.360,0.7315628616898149,0.6577419704861112,0.5888671875,0.9480794270833334
35,00:00:01.400,0.9702510127314815,0.9134657118055556,0.8921983506944444,1.1050889756944444
36,00:00:01.440,2.6276945891203702,2.430447048611111,1.895263671875,3.557373046875
37,00:00:01.480,0.43402777777777785,0.3731011284722222,0.3656141493055556,0.5633680555555556
38,00:00:01.520,0.5673285590277778,0.4794650607638889,0.5253363715277778,0.6971842447916666
39,00:00:01.560,0.7662941261574074,0.7183159722222222,0.6917860243055556,0.8887803819444444
40,00:00:01.600,1.2703269675925926,0.8586968315972222,1.3478461371527777,1.6044379340277777
41,00:00:01.640,0.733109085648148,0.5835503472222222,0.7045084635416666,0.9112684461805556
42,00:00:01.680,0.7540599681712963,0.5786946614583334,0.7267795138888888,0.9567057291666666
43,00:00:01.720,0.9668963396990741,0.7363823784722222,0.9883897569444444,1.1759168836805556
44,00:00:01.760,1.2264359085648149,0.9114583333333334,1.2342122395833333,1.5336371527777777
45,00:00:01.800,2.5837764033564814,2.1028374565972223,2.75341796875,2.8950737847222223
46,00:00:01.840,2.1404622395833335,1.8342827690972223,2.2827962239583335,2.3043077256944446
47,00:00:01.880,2.4130949797453702,2.063015407986111,2.5951334635416665,2.5811360677083335
48,00:00:01.920,3.710639105902778,2.9119737413194446,3.5380045572916665,4.681939019097222
49,00:00:01.960,1.2433810763888888,0.8971896701388888,1.2843695746527777,1.548583984375
50,00:00:02.000,2.120261863425926,1.4763726128472223,2.3240831163194446,2.560329861111111
51,00:00:02.040,1.3868272569444444,1.0894368489583333,1.3826768663194444,1.6883680555555556
52,00:00:02.080,1.2640606915509258,0.9412434895833334,1.292724609375,1.5582139756944444
53,00:00:02.120,1.1679144965277777,0.80078125,1.2076551649305556,1.4953070746527777
54,00:00:02.160,1.0937047887731481,0.7323676215277778,1.1069878472222223,1.4417588975694444
55,00:00:02.200,1.8748643663194446,1.0479600694444444,2.1148274739583335,2.4618055555555554
56,00:00:02.240,1.2496292679398149,0.8390570746527778,1.3797200520833333,1.5301106770833333
57,00:00:02.280,0.9576099537037037,0.7492133246527778,0.9530978732638888,1.1705186631944444
58,00:00:02.320,1.0383662471064816,0.7313096788194444,1.0531412760416667,1.3306477864583333
59,00:00:02.360,0.8258192274305555,0.6073404947916666,0.802734375,1.0673828125
60,00:00:02.400,3.6014268663194446,3.005154079861111,3.2994249131944446,4.499701605902778
61,00:00:02.440,0.9353931568287037,0.8059895833333334,0.8564724392361112,1.1437174479166667
