Frame Rate:,25.0000000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1,00:00:00.040,0.4931911892361111,0.5010308159722222,0.2943522135416667,0.6841905381944444
2,00:00:00.080,0.6015986689814815,0.6729871961805556,0.4165852864583333,0.7152235243055556
3,00:00:00.120,0.6817220052083334,0.6624891493055556,0.4594455295138889,0.9232313368055556
4,00:00:00.160,0.8832917390046297,0.9087727864583334,0.5678168402777778,1.1732855902777777
5,00:00:00.200,0.9093605324074074,0.8850911458333334,0.60986328125,1.2331271701388888
6,00:00:00.240,0.7894874855324074,0.6288519965277778,0.5304904513888888,1.2091200086805556
7,00:00:00.280,1.090232566550926,0.9762641059027778,0.7376302083333334,1.5568033854166667
8,00:00:00.320,1.1266366464120372,1.0693901909722223,0.7835557725694444,1.5269639756944444
9,00:00:00.360,1.113091362847222,0.9738226996527778,0.8224283854166666,1.5430230034722223
10,00:00:00.400,1.7075828269675926,1.406982421875,1.2862413194444444,2.4295247395833335
11,00:00:00.440,0.9745008680555555,0.71044921875,0.7626410590277778,1.4504123263888888
12,00:00:00.480,3.151484736689815,3.590060763888889,1.3309733072916667,4.533420138888889
13,00:00:00.520,1.0508264612268519,0.8166232638888888,0.7849392361111112,1.5509168836805556
14,00:00:00.560,1.1235803674768519,1.0793999565972223,0.786865234375,1.5044759114583333
15,00:00:00.600,1.6272063078703702,1.3806966145833333,1.1207411024305556,2.3801812065972223
16,00:00:00.640,1.03759765625,0.9994574652777778,0.6509602864583334,1.4623752170138888
17,00:00:00.680,1.0190791377314816,0.9583333333333334,0.6639539930555556,1.4349500868055556
18,00:00:00.720,1.069634331597222,1.0560980902777777,0.6737467447916666,1.4790581597222223
19,00:00:00.760,0.8383156105324074,0.9067111545138888,0.4522298177083333,1.156005859375
20,00:00:00.800,1.6086064091435184,1.5962727864583333,1.0568576388888888,2.1726888020833335
21,00:00:00.840,1.224066840277778,1.2419704861111112,0.7696126302083334,1.6606174045138888
22,00:00:00.880,1.0544885706018519,1.0083821614583333,0.7064344618055556,1.4486490885416667
23,00:00:00.920,0.9278428819444445,0.9702419704861112,0.5099826388888888,1.3033040364583333
24,00:00:00.960,3.4139178240740744,3.9915635850694446,1.2198079427083333,5.030381944444445
25,00:00:01.000,1.7787543402777777,1.4986979166666667,1.3011610243055556,2.536404079861111
26,00:00:01.040,1.0784686053240742,0.8775499131944444,0.7837999131944444,1.5740559895833333
27,00:00:01.080,0.92041015625,0.8060709635416666,0.5950520833333334,1.360107421875
28,00:00:01.120,1.1405255353009258,1.0406358506944444,0.7091742621527778,1.6717664930555556
29,00:00:01.160,1.1263744212962963,1.0987141927083333,0.6784939236111112,1.6019151475694444
30,00:00:01.200,1.456859447337963,1.3313259548611112,1.0112847222222223,2.0279676649305554
31,00:00:01.240,0.799587673611111,0.6550835503472222,0.5028754340277778,1.2408040364583333
32,00:00:01.280,0.9738317418981483,0.8221571180555556,0.7020399305555556,1.3972981770833333
33,00:00:01.320,0.9483597366898149,0.7478841145833334,0.6759168836805556,1.4212782118055556
34,00:00:01.360,0.8253490306712963,0.7256401909722222,0.5735134548611112,1.1768934461805556
35,00:00:01.400,1.7286603009259258,1.6651204427083333,1.1041124131944444,2.416748046875
36,00:00:01.440,3.8633535879629632,4.440511067708333,1.509033203125,5.640516493055555
37,00:00:01.480,1.0218460648148149,0.8240559895833334,0.729736328125,1.5117458767361112
38,00:00:01.520,1.138943142361111,0.9169379340277778,0.8314344618055556,1.66845703125
39,00:00:01.560,1.1842086226851853,0.974609375,0.8499348958333334,1.7280815972222223
40,00:00:01.600,1.6392234519675928,1.2709147135416667,1.1901041666666667,2.4566514756944446
41,00:00:01.640,1.1672182436342593,1.0016276041666667,0.7508951822916666,1.7491319444444444
42,00:00:01.680,0.943630642361111,0.86328125,0.6685655381944444,1.2990451388888888
43,00:00:01.720,1.0000090422453702,0.80078125,0.6566297743055556,1.5426161024305556
44,00:00:01.760,0.8881564670138888,0.7197808159722222,0.6127115885416666,1.3319769965277777
45,00:00:01.800,1.8434877748842593,1.4246148003472223,1.5814887152777777,2.5243598090277777
46,00:00:01.840,1.1652922453703705,0.9302571614583334,0.950927734375,1.6146918402777777
47,00:00:01.880,1.2673611111111112,1.1090223524305556,1.0613335503472223,1.6317274305555556
48,00:00:01.920,3.5198838975694446,4.00146484375,1.4753146701388888,5.082872178819445
49,00:00:01.960,1.5935239438657407,1.227783203125,1.2579210069444444,2.2948676215277777
50,00:00:02.000,2.583279079861111,2.099636501736111,1.9111870659722223,3.739013671875
51,00:00:02.040,1.630054615162037,1.3400336371527777,0.9694552951388888,2.5806749131944446
52,00:00:02.080,1.4418583622685184,1.3041449652777777,0.7654622395833334,2.2559678819444446
53,00:00:02.120,1.407280815972222,1.1326768663194444,0.7944607204861112,2.294704861111111
54,00:00:02.160,1.3972981770833333,1.1670735677083333,0.8062879774305556,2.218532986111111
55,00:00:02.200,2.514024522569444,2.05224609375,1.5681694878472223,3.921657986111111
56,00:00:02.240,1.6401186342592595,1.4151475694444444,0.9011501736111112,2.6040581597222223
57,00:00:02.280,1.7566370081018519,1.4658745659722223,1.0273166232638888,2.7767198350694446
58,00:00:02.320,1.817780671296296,1.5237358940972223,1.0786946614583333,2.8509114583333335
59,00:00:02.360,1.7806441695601851,1.4075520833333333,1.0578884548611112,2.876491970486111
60,00:00:02.400,5.274721498842593,5.510064019097222,2.2112901475694446,8.10281032986111
61,00:00:02.440,1.787814670138889,1.5426161024305556,0.9873589409722222,2.833468967013889
62,00:00:02.480,1.783935546875,1.4974772135416667,1.0715060763888888,2.7828233506944446
63,00:00:02.520,2.259874131944444,1.8111165364583333,1.41015625,3.558349609375
64,00:00:02.560,2.1477683738425926,1.6182996961805556,1.4590657552083333,3.365939670138889
65,00:00:02.600,3.509304470486111,2.8435872395833335,2.271213107638889,5.413113064236111
66,00:00:02.640,1.9889775028935184,1.6464572482638888,1.2650010850694444,3.0554741753472223
67,00:00:02.680,1.9846643518518519,1.6028917100694444,1.2142198350694444,3.1368815104166665
68,00:00:02.720,2.30419921875,1.8645290798611112,1.3575303819444444,3.6905381944444446
69,00:00:02.760,1.8142722800925928,1.3876139322916667,1.0607638888888888,2.9944390190972223
70,00:00:02.800,1.9757396556712965,1.6236707899305556,1.1009385850694444,3.202609592013889
