start end
9.76 12.44
77.16 82.04
119.52 122.6
163.2 166.52
178.4 181.88
189.12 191.72
237.16 240.24
277.92 280.76
281.48 284.36
294.24 296.6
409.56 414.08
414.44 417.08
432.96 437.24
453.4 455.8
478.24 480.56
481.08 483.32
502.08 504.36
540.0 542.68
546.6 550.4
555.36 558.2
558.56 562.52
587.32 593.28
597.12 600.2
649.64 652.08
666.64 668.92
698.88 702.36
715.16 721.08
733.36 735.8
771.96 774.2
780.96 785.24
785.64 790.36
801.12 803.44
832.68 835.88
